,name,path,cone
1480,290_e65824b4fe10f5c8e3caf7c4af364dbef4297e6ed32e64ee522b8f83b9776e93e6372a9f9f75748824ac2212ac09114ec806fb3e03f016f5ff887a6b0353c569_42.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/290_e65824b4fe10f5c8e3caf7c4af364dbef4297e6ed32e64ee522b8f83b9776e93e6372a9f9f75748824ac2212ac09114ec806fb3e03f016f5ff887a6b0353c569_42.jpg,"[[(182.26, 257.07), (186.0, 224.0), (196.73, 254.75)], [(94.25, 220.01), (97.0, 195.0), (104.09, 218.85)], [(483.77, 302.91), (487.25, 293.88), (495.58, 267.48), (492.11, 263.31), (495.58, 260.53), (499.06, 252.89), (501.14, 245.94), (502.53, 245.94), (503.92, 259.14), (522.68, 259.14), (549.78, 256.36), (565.76, 254.97), (566.46, 248.72), (571.32, 246.63), (574.1, 293.19), (580.35, 296.66), (568.54, 300.13), (555.34, 295.96), (559.51, 286.93), (566.46, 261.22), (552.56, 261.22), (532.41, 264.0), (506.7, 264.7), (505.31, 277.2), (504.62, 305.69), (494.89, 310.56)]]"
1481,291_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_12.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/291_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_12.jpg,"[[(547.05, 319.2), (540.07, 317.81), (533.37, 315.85), (533.09, 314.18), (538.96, 312.78), (545.38, 271.18), (550.68, 270.9), (553.2, 312.5), (558.5, 317.25)], [(451.27, 281.96), (462.27, 285.44), (475.01, 281.96), (467.48, 280.23), (468.64, 242.59), (465.16, 240.85), (459.37, 279.07)], [(473.0, 296.0), (473.0, 291.0), (483.69, 291.23), (485.0, 249.0), (492.0, 249.0), (493.0, 292.0), (501.0, 292.0), (503.0, 297.0), (489.48, 296.44)], [(433.0, 268.0), (437.37, 239.12), (440.84, 240.85), (440.0, 268.0)], [(597.0, 353.0), (597.0, 343.0), (612.0, 343.0), (622.0, 271.0), (630.0, 271.0), (624.39, 343.34), (636.0, 343.0), (637.0, 354.0), (613.97, 353.76)], [(421.35, 259.83), (415.95, 259.63), (413.45, 259.53), (412.05, 258.33), (412.95, 257.33), (415.65, 256.63), (417.65, 235.53), (423.05, 234.93), (424.15, 259.53)]]"
1482,292_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_25.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/292_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_25.jpg,"[[(352.83, 245.67), (352.83, 240.36), (355.25, 233.61), (357.66, 237.95), (357.66, 245.67)], [(450.3, 308.4), (454.16, 305.5), (454.16, 297.78), (456.57, 290.06), (458.99, 284.75), (463.33, 286.68), (463.81, 294.89), (466.71, 309.36), (458.5, 311.77)], [(396.26, 285.24), (399.16, 282.82), (400.6, 276.07), (401.57, 268.35), (403.5, 264.49), (404.95, 278.0), (409.29, 284.27), (402.05, 286.2)], [(370.21, 259.66), (370.69, 253.39), (377.93, 253.39), (379.37, 258.21), (377.44, 262.07)], [(354.28, 255.8), (354.28, 252.91), (357.18, 245.19), (358.62, 240.36), (362.0, 249.05), (363.45, 254.84), (357.66, 257.25)], [(554.52, 341.69), (558.87, 341.69), (564.17, 306.95), (569.96, 307.43), (574.79, 343.62), (565.62, 346.03)]]"
1484,294_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_70.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/294_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_70.jpg,"[[(564.17, 441.19), (537.54, 415.72), (560.7, 407.61), (560.12, 417.45), (582.12, 321.34), (591.97, 319.6), (598.34, 321.92), (585.6, 415.72), (599.49, 428.45)], [(389.89, 266.33), (388.73, 239.7), (395.68, 237.38), (398.58, 265.17)], [(378.31, 251.86), (382.94, 233.33), (388.73, 232.75), (386.42, 253.01)], [(445.48, 310.91), (446.06, 262.86), (454.16, 260.54), (459.37, 261.12), (461.11, 312.07)]]"
1485,295_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_89.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/295_2b5c4a12a94a0baf6dd1ea1ce21bbefcc5a1c49a1d96aca3beb0d77c7e7bbe7ca63793082781a4dbddfc43d6db555116c82ee479191302f2f2f1f7b4552fefb2_89.jpg,"[[(537.54, 430.77), (560.12, 470.14), (594.28, 461.46), (579.81, 437.72), (575.17, 443.51), (592.55, 339.86), (591.39, 331.76), (593.12, 314.97), (583.86, 316.13), (582.12, 332.34), (575.75, 367.08), (563.02, 423.24)], [(425.79, 309.18), (443.16, 307.44), (439.11, 299.91), (434.48, 301.07), (432.16, 250.12), (428.11, 249.54), (428.11, 268.07), (425.79, 301.65), (418.84, 299.91)], [(359.78, 238.54), (359.2, 221.75), (362.68, 237.96)], [(373.1, 252.43), (376.0, 240.28), (378.31, 225.22), (380.05, 253.01)]]"
1487,297_9bf6912d1b7911a1ac04be84366caf0cbfebb1ab5e6f6e289acc228cc3bac485d2f905160a2346d67a3f1f06a89e5bdd02d6c6755239a480c283b63caa33143e_33.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/297_9bf6912d1b7911a1ac04be84366caf0cbfebb1ab5e6f6e289acc228cc3bac485d2f905160a2346d67a3f1f06a89e5bdd02d6c6755239a480c283b63caa33143e_33.jpg,"[[(357.0, 255.0), (355.38, 228.69), (369.28, 228.69), (369.28, 253.01)], [(343.8, 258.8), (342.64, 232.75), (356.54, 234.48), (358.28, 261.7)], [(284.74, 290.07), (286.48, 281.38), (288.8, 247.8), (305.59, 247.22), (305.59, 284.86), (309.64, 291.81), (294.01, 295.28)], [(250.58, 312.65), (255.79, 309.76), (257.53, 262.86), (278.95, 262.28), (284.16, 310.34), (283.01, 319.02), (261.0, 320.18)], [(186.89, 356.08), (189.21, 347.97), (198.47, 345.66), (196.73, 286.6), (199.05, 280.23), (207.73, 279.65), (219.89, 277.91), (222.79, 280.81), (226.84, 294.12), (230.9, 317.28), (232.63, 347.39), (239.58, 356.66), (212.95, 364.18)], [(319.48, 270.96), (321.22, 237.96), (336.85, 237.38), (339.17, 272.12)]]"
1488,298_802e0c35ef4d2f1aa68cf6f117cf3622e11fcf399f64d41cb9abaa6c58bcb2759521b64b138f28da806d153724500f6bc08a53a624c55825118084e3b46ec37b_27.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/298_802e0c35ef4d2f1aa68cf6f117cf3622e11fcf399f64d41cb9abaa6c58bcb2759521b64b138f28da806d153724500f6bc08a53a624c55825118084e3b46ec37b_27.jpg,"[[(622.0, 355.0), (634.47, 302.23), (641.99, 354.34)]]"
1489,299_802e0c35ef4d2f1aa68cf6f117cf3622e11fcf399f64d41cb9abaa6c58bcb2759521b64b138f28da806d153724500f6bc08a53a624c55825118084e3b46ec37b_4.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/299_802e0c35ef4d2f1aa68cf6f117cf3622e11fcf399f64d41cb9abaa6c58bcb2759521b64b138f28da806d153724500f6bc08a53a624c55825118084e3b46ec37b_4.jpg,"[[(263.9, 272.7), (265.0, 274.0), (270.0, 244.0), (279.53, 272.12), (281.85, 278.49), (267.37, 280.23)], [(248.0, 270.0), (256.0, 239.0), (262.0, 274.0)], [(236.0, 270.0), (240.16, 242.59), (247.11, 273.86)], [(128.0, 364.0), (135.0, 351.0), (135.0, 297.0), (161.0, 361.0), (146.0, 369.0)]]"
1491,2_27030bdafa8439c188eb0793d1a8f4c77e057474f7e1385a8e20b304736b50b71476b787f744a37e809e4af0f4c4e67520de5c08656c918c71d914a3c488f4be_68.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/2_27030bdafa8439c188eb0793d1a8f4c77e057474f7e1385a8e20b304736b50b71476b787f744a37e809e4af0f4c4e67520de5c08656c918c71d914a3c488f4be_68.jpg,"[[(352.87, 148.7), (354.07, 136.1), (356.97, 148.7)], [(361.52, 160.95), (362.1, 145.32), (371.36, 162.69)], [(368.47, 180.64), (374.26, 151.11), (384.68, 179.48)], [(165.81, 276.75), (182.61, 276.75), (165.24, 206.69)], [(228.93, 215.38), (232.4, 213.06), (233.56, 168.48), (248.61, 211.9), (241.09, 214.22)], [(262.51, 185.27), (263.67, 156.32), (273.51, 184.69)], [(285.09, 164.42), (288.56, 144.16), (292.62, 164.42)], [(294.35, 155.74), (296.67, 142.42), (302.46, 154.58)], [(436.21, 262.28), (442.0, 259.38), (447.21, 189.9), (452.42, 189.32), (465.74, 262.28), (450.69, 271.54)], [(391.63, 206.11), (397.42, 160.37), (411.89, 209.59)], [(356.0, 154.3), (357.7, 136.7), (362.5, 155.3)], [(559.77, 243.01), (573.18, 185.74), (579.89, 186.25), (584.02, 259.01), (562.87, 254.36)]]"
1493,301_802e0c35ef4d2f1aa68cf6f117cf3622e11fcf399f64d41cb9abaa6c58bcb2759521b64b138f28da806d153724500f6bc08a53a624c55825118084e3b46ec37b_77.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/301_802e0c35ef4d2f1aa68cf6f117cf3622e11fcf399f64d41cb9abaa6c58bcb2759521b64b138f28da806d153724500f6bc08a53a624c55825118084e3b46ec37b_77.jpg,"[[(439.0, 218.0), (439.32, 208.85), (443.58, 208.51), (444.59, 217.49), (442.0, 219.0)], [(447.0, 218.0), (447.4, 208.29), (453.68, 208.18), (455.25, 217.49), (451.0, 218.0)]]"
1494,302_54a57f14354156051431ec0c8e225e7a845e30875636edc00f518676faf017a4b4b1a898abc396db7decb4ce19ed14d57270f9b3671946131c443a99579e2f82_19.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/302_54a57f14354156051431ec0c8e225e7a845e30875636edc00f518676faf017a4b4b1a898abc396db7decb4ce19ed14d57270f9b3671946131c443a99579e2f82_19.jpg,"[[(180.45, 395.49), (182.86, 384.63), (185.0, 371.0), (189.3, 387.85), (190.1, 396.29)], [(221.58, 391.47), (221.92, 370.69), (215.55, 367.68), (197.46, 364.66), (196.12, 380.08), (210.86, 384.43)]]"
1495,303_54a57f14354156051431ec0c8e225e7a845e30875636edc00f518676faf017a4b4b1a898abc396db7decb4ce19ed14d57270f9b3671946131c443a99579e2f82_43.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/303_54a57f14354156051431ec0c8e225e7a845e30875636edc00f518676faf017a4b4b1a898abc396db7decb4ce19ed14d57270f9b3671946131c443a99579e2f82_43.jpg,"[[(191.87, 401.82), (192.45, 379.24), (197.08, 379.24), (197.66, 404.14)], [(160.6, 415.14), (160.6, 388.5), (165.24, 387.92), (165.81, 413.4)], [(112.54, 430.77), (110.81, 390.24), (118.34, 389.66), (120.65, 429.61)], [(33.22, 452.77), (33.8, 405.29), (40.75, 402.4), (41.91, 454.51)]]"
1496,304_54a57f14354156051431ec0c8e225e7a845e30875636edc00f518676faf017a4b4b1a898abc396db7decb4ce19ed14d57270f9b3671946131c443a99579e2f82_54.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/304_54a57f14354156051431ec0c8e225e7a845e30875636edc00f518676faf017a4b4b1a898abc396db7decb4ce19ed14d57270f9b3671946131c443a99579e2f82_54.jpg,"[[(197.66, 401.24), (197.66, 371.71), (204.61, 371.13), (205.77, 398.34)], [(211.56, 395.45), (210.4, 363.03), (215.03, 363.03), (217.93, 396.03)], [(169.29, 412.82), (169.87, 382.13), (174.5, 382.13), (174.5, 413.98)], [(70.86, 448.14), (66.8, 402.4), (73.75, 398.92), (77.23, 449.88)], [(180.87, 396.03), (179.71, 372.29), (175.08, 371.71), (176.82, 398.34)], [(89.38, 405.87), (89.38, 380.4), (95.75, 380.4), (98.07, 405.29)], [(154.23, 402.4), (153.66, 376.34), (158.29, 375.76), (159.45, 399.5)], [(124.7, 397.77), (125.28, 371.71), (131.07, 371.71), (133.97, 398.92)], [(131.65, 426.14), (128.18, 391.4), (133.39, 388.5), (136.86, 426.14)]]"
1503,317_43d659b2c67069491615631d29b6d7228133f6742b05edf400f48bf4fba09fb230bd1ac19e4d65dcffff9cf201bf49d32fc871139054c65a68a2e6b038546fb9_13.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/317_43d659b2c67069491615631d29b6d7228133f6742b05edf400f48bf4fba09fb230bd1ac19e4d65dcffff9cf201bf49d32fc871139054c65a68a2e6b038546fb9_13.jpg,"[[(298.38, 485.61), (298.38, 473.62), (306.09, 473.62), (308.66, 487.32)]]"
1508,321_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_26.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/321_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_26.jpg,"[[(366.96, 249.54), (368.7, 240.85), (371.02, 239.7), (373.33, 251.86)], [(420.0, 307.0), (412.0, 306.0), (418.0, 271.0), (425.0, 273.0), (429.0, 307.0)]]"
1509,322_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_4.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/322_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_4.jpg,"[[(370.56, 253.81), (370.95, 240.04), (373.86, 239.27), (375.6, 253.81)], [(462.75, 355.3), (466.61, 362.58), (486.88, 360.6), (483.02, 356.31), (480.12, 309.99), (474.81, 310.42)]]"
1510,323_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_45.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/323_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_45.jpg,"[[(305.01, 336.97), (306.75, 335.23), (311.38, 293.54), (316.01, 293.54), (324.69, 332.92), (329.91, 338.13), (313.11, 342.76)]]"
1511,324_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_76.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/324_3ce0a13d0f771fe23eae7978fa9d7f71b70ca36a39fea50c611429026fb6e01f628488d225f9ef6e61d02b0ab6887aec1e2d37f16d55aa078611174e4240c06d_76.jpg,"[[(379.7, 252.43), (380.86, 242.01), (383.17, 241.43), (386.65, 253.01)], [(457.87, 360.13), (460.18, 359.55), (472.34, 313.23), (475.24, 313.23), (477.55, 360.13), (480.45, 364.76), (464.82, 367.08)]]"
1512,325_55be6319be5c88170b2bc6b70f5cceae12c7cffffa8be266a78b46e185835e46147ca979c4c7460082ce0253ffbd311ff26716b6275a5a138991866acf9d4463_10.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/325_55be6319be5c88170b2bc6b70f5cceae12c7cffffa8be266a78b46e185835e46147ca979c4c7460082ce0253ffbd311ff26716b6275a5a138991866acf9d4463_10.jpg,"[[(29.92, 218.63), (31.55, 216.77), (32.02, 205.37), (33.88, 204.44), (35.27, 215.61), (38.07, 217.94), (33.88, 219.1)]]"
1513,326_55be6319be5c88170b2bc6b70f5cceae12c7cffffa8be266a78b46e185835e46147ca979c4c7460082ce0253ffbd311ff26716b6275a5a138991866acf9d4463_37.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/326_55be6319be5c88170b2bc6b70f5cceae12c7cffffa8be266a78b46e185835e46147ca979c4c7460082ce0253ffbd311ff26716b6275a5a138991866acf9d4463_37.jpg,"[[(105.01, 190.15), (106.0, 188.0), (107.02, 179.77), (109.7, 179.43), (110.37, 187.81), (112.05, 189.82)]]"
1515,328_55be6319be5c88170b2bc6b70f5cceae12c7cffffa8be266a78b46e185835e46147ca979c4c7460082ce0253ffbd311ff26716b6275a5a138991866acf9d4463_72.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/328_55be6319be5c88170b2bc6b70f5cceae12c7cffffa8be266a78b46e185835e46147ca979c4c7460082ce0253ffbd311ff26716b6275a5a138991866acf9d4463_72.jpg,"[[(530.39, 245.61), (532.4, 242.59), (536.0, 220.0), (541.11, 245.27), (543.46, 248.29), (533.74, 250.3)]]"
1526,338_1fef9fea4aaed9f973d4cabfc78e4e3d253bb726e011ef8d02e572292644b49b6bf3d5f5e2e449bab27d797cdf0758e0981a1b051ab392a30542825ec85728b5_48.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/338_1fef9fea4aaed9f973d4cabfc78e4e3d253bb726e011ef8d02e572292644b49b6bf3d5f5e2e449bab27d797cdf0758e0981a1b051ab392a30542825ec85728b5_48.jpg,"[[(279.0, 220.0), (289.0, 215.0), (284.74, 195.69), (276.64, 199.17)]]"
1531,342_d308341a18e4d0580e59627b40b45c163145477529aa7eb20b35400b4ff774f509ce8fa62fc580474e2f514ffc50a9094ffc47343de10578038d17265511b35a_35.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/342_d308341a18e4d0580e59627b40b45c163145477529aa7eb20b35400b4ff774f509ce8fa62fc580474e2f514ffc50a9094ffc47343de10578038d17265511b35a_35.jpg,"[[(253.0, 285.0), (257.0, 276.0), (265.0, 262.0), (268.88, 284.86)]]"
1532,343_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/343_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_0.jpg,"[[(476.0, 251.0), (486.0, 252.0), (483.0, 217.0)]]"
1534,345_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_26.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/345_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_26.jpg,"[[(396.0, 344.0), (409.51, 341.59), (415.25, 269.49), (422.62, 263.76), (421.8, 342.41), (437.0, 347.0), (417.0, 351.0)]]"
1535,346_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_49.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/346_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_49.jpg,"[[(299.42, 441.03), (305.57, 425.32), (324.0, 428.06), (329.47, 339.98), (333.56, 317.45), (339.02, 317.45), (338.34, 340.66), (343.12, 430.1), (369.75, 433.52), (367.02, 449.9)]]"
1536,347_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_74.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/347_a82deeabc104f81af8dd1cb9116d41b334bf4437e8c7c33018d5d6618e8ca02685c4799ac9c4cb742bf2d09844c7d773b26af2c3d2f1521871febfaaf39a8c45_74.jpg,"[[(242.07, 460.83), (244.12, 451.95), (259.14, 446.49), (264.6, 329.74), (276.89, 327.69), (279.63, 445.12), (296.01, 445.81), (302.16, 451.95), (303.52, 460.14), (292.6, 465.61), (259.14, 468.34)], [(464.0, 273.0), (466.97, 268.7), (467.52, 236.32), (471.36, 234.13), (472.46, 268.43), (477.94, 269.52), (479.0, 273.0), (472.0, 274.0)]]"
1537,348_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_22.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/348_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_22.jpg,"[[(597.0, 335.29), (598.16, 296.5), (592.37, 301.13), (586.0, 338.19)], [(539.1, 430.83), (550.1, 421.56), (564.58, 353.24), (574.42, 354.98), (566.9, 432.56), (571.53, 444.14), (537.94, 441.83)], [(606.27, 311.55), (610.9, 309.24), (613.22, 282.6), (618.43, 282.02), (616.11, 309.81), (621.9, 312.71), (609.16, 315.03)], [(604.83, 301.81), (607.34, 300.69), (609.57, 276.68), (612.65, 276.12), (614.04, 299.57), (615.16, 302.37), (610.97, 303.76)], [(600.36, 287.29), (604.27, 285.89), (605.39, 266.34), (609.29, 266.34), (608.74, 285.61), (612.09, 287.57), (606.5, 288.68)], [(596.73, 276.68), (598.13, 262.99), (598.96, 255.73), (600.64, 255.73), (600.64, 274.44), (600.64, 278.63)], [(539.68, 473.1), (557.63, 474.83), (571.0, 415.0), (555.0, 411.0)], [(684.0, 344.0), (689.82, 339.29), (694.0, 294.0), (701.0, 295.0), (697.93, 341.6), (706.0, 344.0), (693.0, 349.0)], [(717.03, 340.44), (725.14, 340.44), (732.09, 287.17), (733.82, 338.71), (739.03, 342.18), (734.98, 346.81), (720.51, 347.39)]]"
1538,349_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_54.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/349_acd6b91de2ed41eabb7c965928389040dc2631e7b1c55b4f2b8a7db5dff9d5a3e30c635220090a2b5ea16fddee3aba12ec258a1d3dcfb090d76aaafb62d1adaf_54.jpg,"[[(325.6, 275.48), (328.67, 256.21), (332.0, 255.0), (330.0, 277.04)], [(340.12, 277.99), (340.12, 262.63), (344.31, 262.35), (344.31, 277.43), (345.98, 279.38), (340.12, 281.06)], [(332.33, 286.58), (331.86, 269.36), (335.82, 269.13), (336.98, 286.35), (339.77, 287.28), (336.98, 290.54), (332.09, 290.07)], [(324.88, 305.43), (326.04, 277.74), (330.0, 277.04), (331.16, 304.26), (334.65, 306.82), (327.67, 308.22)], [(328.62, 320.9), (324.2, 318.89), (322.99, 281.09), (318.17, 281.9), (318.17, 320.9), (314.15, 322.11), (325.4, 324.12)], [(302.89, 343.02), (308.52, 341.01), (310.93, 293.16), (314.95, 293.96), (318.17, 338.99), (323.39, 343.02), (315.75, 347.44)], [(245.72, 380.97), (252.09, 376.34), (254.98, 310.34), (262.51, 309.76), (269.46, 370.55), (278.72, 373.45), (271.77, 383.29), (257.88, 386.76)], [(194.19, 442.35), (208.66, 423.24), (205.19, 343.34), (210.98, 342.76), (224.87, 424.98), (237.61, 430.19), (224.87, 450.46)], [(333.77, 267.22), (334.17, 253.55), (337.79, 253.95), (337.79, 266.82)], [(373.57, 276.87), (374.78, 268.43), (375.59, 258.38), (379.2, 258.78), (379.61, 278.48)], [(422.9, 424.98), (431.58, 418.61), (439.69, 419.77), (441.42, 353.76), (439.11, 345.08), (443.16, 339.29), (450.11, 342.18), (455.9, 418.03), (468.06, 427.87), (462.27, 437.14), (436.79, 437.72)], [(502.8, 421.51), (508.59, 415.14), (517.85, 416.29), (528.28, 342.76), (532.91, 340.44), (535.8, 418.03), (545.65, 424.4), (544.49, 432.51), (515.54, 434.82)]]"
1539,34_f715d727f48a3f4e7e36924f141d1b6b77569bf7319b1b272f387cdcf7cffe72b9e5ee0f4f6e3db0630f34b96fd49ebe6fcccd7b061ba222a54eeb1158bf52a0_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/34_f715d727f48a3f4e7e36924f141d1b6b77569bf7319b1b272f387cdcf7cffe72b9e5ee0f4f6e3db0630f34b96fd49ebe6fcccd7b061ba222a54eeb1158bf52a0_46.jpg,"[[(409.83, 307.56), (410.5, 294.5), (416.53, 294.5), (415.86, 307.9)], [(449.7, 315.27), (452.05, 299.19), (457.75, 298.52), (457.75, 317.28)], [(506.0, 323.31), (507.0, 321.3), (508.34, 307.23), (511.69, 307.23), (513.37, 320.63), (515.38, 323.65), (511.69, 326.33)], [(451.32, 398.23), (458.27, 397.65), (468.12, 360.59), (473.91, 360.59), (471.59, 399.39), (476.0, 403.0), (458.85, 405.18)], [(615.18, 449.76), (623.29, 444.55), (640.08, 402.86), (642.98, 403.44), (634.87, 448.02), (637.77, 452.08), (623.87, 457.29)], [(375.32, 294.16), (380.0, 295.0), (377.66, 282.43)], [(384.0, 300.0), (385.0, 288.0), (390.0, 288.0), (390.73, 300.19)], [(567.99, 329.01), (571.34, 328.0), (572.01, 312.26), (575.69, 311.92), (576.7, 327.33), (578.37, 328.34), (570.67, 331.36)]]"
