,name,path,drum
1309,133_9b3cfdc5dcd4e2dba068433f1300e0fead1b2a69a7c12e06cfbdf7ce52850b284c2365b4c195c8c18daff74af84b93ee1c19bf2be88eabaabf372f2bc102af54_41.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/133_9b3cfdc5dcd4e2dba068433f1300e0fead1b2a69a7c12e06cfbdf7ce52850b284c2365b4c195c8c18daff74af84b93ee1c19bf2be88eabaabf372f2bc102af54_41.jpg,"[[(262.0, 253.0), (267.48, 250.94), (273.33, 251.52), (276.25, 252.69), (278.59, 281.04), (272.45, 282.21), (261.0, 282.0)], [(164.06, 282.24), (171.33, 279.21), (179.82, 279.82), (182.85, 285.27), (191.94, 322.24), (183.45, 325.27), (166.48, 327.7)], [(322.0, 220.0), (325.0, 220.0), (326.0, 227.0), (322.0, 227.0)], [(310.0, 226.0), (315.61, 225.89), (316.55, 237.4), (313.85, 237.87), (310.0, 238.0)], [(295.0, 247.0), (295.0, 234.0), (299.02, 233.14), (302.41, 234.6), (303.87, 247.75), (304.6, 249.95), (299.51, 251.16), (293.66, 250.68)]]"
1310,134_9b3cfdc5dcd4e2dba068433f1300e0fead1b2a69a7c12e06cfbdf7ce52850b284c2365b4c195c8c18daff74af84b93ee1c19bf2be88eabaabf372f2bc102af54_53.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/134_9b3cfdc5dcd4e2dba068433f1300e0fead1b2a69a7c12e06cfbdf7ce52850b284c2365b4c195c8c18daff74af84b93ee1c19bf2be88eabaabf372f2bc102af54_53.jpg,"[[(389.6, 366.11), (385.05, 364.6), (385.05, 359.04), (386.57, 351.46), (395.15, 343.89), (406.77, 339.34), (421.41, 340.35), (425.96, 345.91), (436.06, 382.27), (435.05, 392.88), (426.46, 397.93), (414.85, 400.45), (401.72, 399.44), (398.69, 395.4)], [(260.03, 268.01), (265.58, 267.42), (272.01, 267.72), (275.23, 270.35), (280.2, 303.08), (283.41, 305.71), (283.41, 308.05), (279.61, 309.22), (269.97, 310.68), (263.24, 310.68), (256.23, 310.68), (252.72, 309.8), (253.01, 305.71), (256.81, 304.83), (257.69, 270.05)], [(301.33, 241.88), (306.74, 241.88), (310.46, 242.38), (311.31, 244.92), (313.0, 263.86), (315.2, 264.37), (316.04, 266.06), (312.66, 266.91), (307.08, 266.91), (303.19, 266.91), (298.96, 266.57), (297.44, 265.72), (297.78, 263.36), (299.98, 263.36), (299.64, 242.72)], [(318.13, 232.75), (321.0, 232.0), (323.0, 232.0), (325.41, 233.21), (326.11, 235.45), (326.35, 245.9), (327.99, 246.37), (328.11, 248.13), (325.64, 248.84), (320.12, 248.72), (316.72, 248.72), (316.13, 247.43), (317.0, 246.0), (317.77, 246.14)], [(329.0, 228.0), (332.55, 226.53), (335.79, 227.35), (337.21, 239.73), (333.38, 240.54), (328.69, 239.32)]]"
1311,135_9b3cfdc5dcd4e2dba068433f1300e0fead1b2a69a7c12e06cfbdf7ce52850b284c2365b4c195c8c18daff74af84b93ee1c19bf2be88eabaabf372f2bc102af54_62.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/135_9b3cfdc5dcd4e2dba068433f1300e0fead1b2a69a7c12e06cfbdf7ce52850b284c2365b4c195c8c18daff74af84b93ee1c19bf2be88eabaabf372f2bc102af54_62.jpg,"[[(205.03, 277.58), (214.12, 276.36), (220.18, 280.0), (229.27, 320.0), (234.12, 322.42), (228.67, 326.67), (214.73, 328.48), (203.82, 330.3), (200.18, 327.88), (202.0, 320.0), (202.0, 280.61)], [(262.28, 248.54), (268.12, 247.37), (271.63, 249.13), (272.51, 254.68), (274.55, 275.43), (268.42, 276.6), (259.06, 276.02), (259.36, 250.0)], [(237.5, 259.97), (242.55, 259.55), (248.44, 261.66), (250.55, 265.03), (253.07, 292.8), (257.28, 293.64), (254.76, 297.85), (245.92, 299.12), (237.92, 299.54), (233.29, 298.7), (232.45, 295.75), (234.97, 293.64), (233.71, 262.92)]]"
1312,136_525d19e3fb773045b00a77de933c45e047bc2f9a2a22e745af52a12eef6967fa735292c53d8276938feddd34e8a9711d542e305baa710ea42387984779a804a8_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/136_525d19e3fb773045b00a77de933c45e047bc2f9a2a22e745af52a12eef6967fa735292c53d8276938feddd34e8a9711d542e305baa710ea42387984779a804a8_16.jpg,"[[(241.29, 223.49), (249.0, 223.0), (250.0, 242.0), (239.0, 243.0)]]"
1313,137_525d19e3fb773045b00a77de933c45e047bc2f9a2a22e745af52a12eef6967fa735292c53d8276938feddd34e8a9711d542e305baa710ea42387984779a804a8_70.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/137_525d19e3fb773045b00a77de933c45e047bc2f9a2a22e745af52a12eef6967fa735292c53d8276938feddd34e8a9711d542e305baa710ea42387984779a804a8_70.jpg,"[[(60.04, 282.24), (69.49, 282.24), (82.08, 327.59), (73.27, 332.62), (61.93, 331.36), (55.63, 330.73), (53.11, 286.65)], [(285.0, 220.0), (290.78, 220.85), (292.05, 234.52), (283.44, 234.52)], [(324.0, 213.0), (326.98, 213.0), (328.0, 220.0), (324.0, 220.0)]]"
1314,138_525d19e3fb773045b00a77de933c45e047bc2f9a2a22e745af52a12eef6967fa735292c53d8276938feddd34e8a9711d542e305baa710ea42387984779a804a8_8.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/138_525d19e3fb773045b00a77de933c45e047bc2f9a2a22e745af52a12eef6967fa735292c53d8276938feddd34e8a9711d542e305baa710ea42387984779a804a8_8.jpg,"[[(296.0, 213.0), (302.0, 213.0), (302.1, 224.48), (295.0, 225.0)], [(341.0, 205.0), (344.0, 205.0), (344.0, 213.0), (339.72, 212.88)], [(155.0, 246.0), (166.89, 244.3), (169.0, 274.0), (155.87, 275.27)]]"
1315,139_b8916821fc919bdc9a3abbe83a7ef4e0224d507d7b6b65cfa3d7f8f9c23d760483849d966b8a91dde0e0700247cc7ec89bb9c11c7dda9fdd5d4d6a28ffaaad69_31.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/139_b8916821fc919bdc9a3abbe83a7ef4e0224d507d7b6b65cfa3d7f8f9c23d760483849d966b8a91dde0e0700247cc7ec89bb9c11c7dda9fdd5d4d6a28ffaaad69_31.jpg,"[[(385.0, 246.0), (384.81, 265.24), (384.07, 273.52), (380.0, 274.0), (379.0, 276.0), (380.0, 280.0), (387.0, 280.34), (401.37, 280.59), (407.46, 280.59), (409.89, 278.64), (408.92, 274.74), (406.0, 273.52), (403.56, 273.03), (402.1, 246.73), (401.12, 244.29), (398.0, 242.0), (394.0, 242.0), (393.0, 237.0), (390.41, 236.01), (387.0, 237.0), (387.97, 242.59)], [(369.53, 215.61), (371.56, 216.45), (371.56, 219.33), (375.78, 219.5), (377.64, 236.58), (379.67, 237.26), (379.17, 239.29), (375.78, 239.63), (367.16, 239.63), (364.45, 239.63), (364.11, 237.43), (367.0, 237.0), (367.0, 220.0), (368.0, 216.0)], [(359.0, 210.0), (356.82, 211.56), (357.0, 221.0), (361.45, 221.55), (362.91, 214.48), (363.64, 210.83), (363.15, 209.37)], [(363.27, 213.24), (361.91, 223.73), (361.24, 227.45), (360.05, 228.97), (360.05, 230.15), (362.93, 230.49), (366.31, 230.49), (367.16, 219.16), (368.0, 215.44), (368.34, 213.92), (365.64, 214.93), (365.8, 211.72), (363.78, 211.72)], [(445.42, 390.58), (432.33, 384.76), (430.15, 373.85), (441.05, 365.85), (443.0, 310.0), (448.0, 302.0), (448.0, 293.0), (458.0, 292.0), (460.0, 303.0), (473.05, 306.15), (479.0, 319.0), (478.0, 346.0), (486.95, 371.67), (487.67, 381.05), (485.0, 385.0), (473.0, 391.0), (462.15, 392.76)], [(352.0, 199.0), (353.21, 210.28), (356.13, 211.74), (362.0, 209.0), (359.0, 205.0), (357.0, 198.0)]]"
1316,140_b8916821fc919bdc9a3abbe83a7ef4e0224d507d7b6b65cfa3d7f8f9c23d760483849d966b8a91dde0e0700247cc7ec89bb9c11c7dda9fdd5d4d6a28ffaaad69_37.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/140_b8916821fc919bdc9a3abbe83a7ef4e0224d507d7b6b65cfa3d7f8f9c23d760483849d966b8a91dde0e0700247cc7ec89bb9c11c7dda9fdd5d4d6a28ffaaad69_37.jpg,"[[(395.99, 212.25), (396.6, 209.4), (401.68, 209.0), (402.29, 212.85)], [(441.46, 282.47), (445.96, 286.52), (447.02, 293.08), (444.95, 299.14), (456.11, 299.14), (460.61, 302.17), (465.0, 306.0), (467.22, 361.26), (474.24, 361.77), (472.78, 369.85), (460.1, 373.89), (443.48, 374.39), (431.36, 374.9), (423.79, 373.38), (415.15, 365.3), (416.72, 356.21), (429.0, 352.0), (430.0, 301.0), (432.83, 295.1), (432.83, 284.49)], [(413.95, 240.17), (420.97, 240.52), (421.67, 244.02), (424.0, 268.0), (428.0, 271.0), (427.63, 275.59), (420.62, 275.59), (406.59, 275.59), (402.73, 275.59), (402.73, 269.63), (404.83, 267.52), (406.59, 239.81), (407.29, 234.2), (413.6, 233.85)], [(405.0, 253.0), (395.25, 252.04), (395.25, 244.98), (395.98, 234.5), (396.96, 229.14), (399.15, 228.17), (399.88, 226.47), (405.0, 227.0), (409.0, 227.0), (410.0, 233.0), (406.95, 233.29)], [(403.1, 213.31), (396.52, 213.07), (395.55, 229.63), (398.96, 227.44), (404.07, 226.47)]]"
1317,141_b8916821fc919bdc9a3abbe83a7ef4e0224d507d7b6b65cfa3d7f8f9c23d760483849d966b8a91dde0e0700247cc7ec89bb9c11c7dda9fdd5d4d6a28ffaaad69_42.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/141_b8916821fc919bdc9a3abbe83a7ef4e0224d507d7b6b65cfa3d7f8f9c23d760483849d966b8a91dde0e0700247cc7ec89bb9c11c7dda9fdd5d4d6a28ffaaad69_42.jpg,"[[(464.69, 239.56), (469.74, 240.82), (469.74, 246.3), (476.89, 246.72), (478.16, 280.81), (470.58, 281.23), (458.38, 279.97), (455.01, 276.6), (458.8, 273.65), (463.0, 246.0)], [(587.21, 313.52), (590.85, 303.21), (602.36, 306.24), (604.18, 318.36), (607.21, 326.85), (599.94, 374.73), (591.45, 383.21), (573.88, 382.0), (561.15, 377.76), (561.76, 368.06), (569.0, 365.0), (581.0, 312.0)]]"
1319,143_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/143_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_0.jpg,"[[(227.83, 214.97), (228.31, 221.32), (223.84, 221.32), (223.84, 215.09)], [(378.25, 216.93), (382.35, 216.65), (382.48, 222.43), (378.0, 222.0)], [(392.0, 225.0), (398.1, 224.87), (398.51, 234.21), (391.41, 234.0)], [(408.0, 235.0), (417.07, 235.01), (417.65, 250.21), (407.13, 250.5)], [(89.25, 229.37), (90.42, 239.89), (97.14, 239.31), (96.27, 228.78)], [(471.24, 278.87), (482.15, 278.15), (491.6, 281.05), (493.78, 283.96), (493.78, 323.24), (478.51, 325.42), (463.0, 321.0), (467.0, 283.0)]]"
1320,144_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_29.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/144_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_29.jpg,"[[(361.86, 215.58), (365.27, 215.58), (365.03, 222.64), (360.64, 222.15)], [(406.0, 270.0), (427.45, 271.82), (430.36, 284.91), (429.64, 313.27), (411.45, 314.73), (402.73, 311.09), (403.45, 289.27)], [(362.0, 213.0), (358.0, 209.0), (353.0, 206.0), (351.33, 207.57), (358.0, 215.0), (361.0, 218.0)], [(369.0, 227.0), (377.1, 227.04), (377.0, 239.0), (369.0, 239.0), (369.0, 233.0)]]"
1321,145_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_52.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/145_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_52.jpg,"[[(441.0, 269.0), (456.24, 269.09), (465.33, 274.55), (465.0, 312.0), (442.3, 312.12), (435.03, 303.64)], [(375.12, 217.77), (379.35, 217.77), (379.35, 223.86), (377.15, 224.54), (373.77, 224.2), (373.94, 217.94)], [(382.23, 223.69), (388.0, 224.0), (387.0, 234.0), (382.06, 233.84), (380.37, 233.33), (381.0, 224.0)], [(397.0, 238.0), (406.4, 237.93), (408.0, 257.0), (396.0, 257.0)]]"
1322,146_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_66.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/146_3a4d4fceb5f838843cb231d49c4af415e439d34670d9a9017bd8d0ae06a27ed5e2aa5416e5687129d9c18d4d2142a9d2ba3391a8146e8772d0cdd3219ba8ceb3_66.jpg,"[[(525.3, 253.28), (530.35, 254.29), (529.85, 265.4), (523.79, 265.4)], [(383.25, 224.17), (390.56, 224.17), (391.14, 236.15), (382.67, 235.57)], [(379.84, 214.74), (383.9, 214.74), (384.51, 220.22), (379.84, 220.63)], [(445.05, 267.27), (454.14, 266.77), (461.21, 268.79), (464.75, 272.32), (463.74, 305.15), (447.58, 305.66), (437.47, 300.61), (441.01, 270.3)]]"
1323,147_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/147_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_0.jpg,"[[(82.58, 241.12), (87.25, 239.02), (91.04, 236.49), (97.77, 239.02), (103.24, 272.69), (108.29, 274.79), (106.61, 279.84), (101.52, 281.1), (93.98, 283.21), (83.0, 283.21), (80.09, 280.26), (83.84, 277.31)], [(254.0, 181.52), (257.04, 181.31), (259.48, 182.13), (261.3, 195.93), (256.43, 196.54), (251.56, 196.54), (252.0, 194.0), (252.37, 181.92)], [(291.03, 171.76), (295.49, 171.76), (295.96, 179.87), (297.0, 181.0), (296.0, 182.0), (293.73, 181.86), (289.15, 181.63), (290.21, 180.1), (290.09, 172.23)], [(311.0, 168.0), (314.0, 168.0), (314.17, 173.64), (310.64, 173.52)], [(432.16, 175.02), (435.41, 175.22), (435.82, 184.36), (431.15, 184.56)], [(576.0, 212.0), (585.11, 212.73), (585.11, 236.6), (573.0, 236.0)], [(555.0, 205.0), (563.92, 205.42), (564.41, 228.8), (551.5, 228.07)], [(702.75, 253.4), (701.53, 286.28), (696.66, 287.26), (687.89, 286.04), (690.0, 259.0), (690.82, 250.48), (697.64, 249.51)]]"
1324,148_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_30.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/148_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_30.jpg,"[[(340.0, 163.0), (344.0, 163.0), (344.0, 169.0), (339.81, 168.89)], [(327.0, 165.0), (330.17, 164.32), (331.0, 172.0), (326.11, 171.94)], [(314.0, 166.0), (318.24, 166.15), (318.84, 174.27), (313.36, 174.47)], [(412.0, 170.0), (415.66, 170.21), (416.0, 174.0), (416.47, 178.74), (411.0, 179.0)], [(443.52, 188.86), (453.0, 189.0), (454.0, 207.0), (442.93, 206.98)], [(274.0, 176.0), (280.55, 176.09), (282.0, 189.0), (272.95, 189.53)], [(200.75, 192.46), (210.98, 192.45), (213.32, 213.21), (216.0, 216.0), (211.57, 216.42), (205.72, 217.01), (199.88, 217.01), (196.37, 215.84), (198.71, 212.91)]]"
1325,149_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_36.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/149_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_36.jpg,"[[(110.47, 217.09), (119.23, 217.09), (122.04, 240.24), (122.74, 246.55), (129.0, 248.0), (127.0, 251.0), (120.0, 254.0), (113.0, 254.0), (105.56, 253.21), (103.8, 249.71), (107.31, 248.65), (107.66, 217.79)], [(502.0, 221.0), (512.04, 221.76), (514.14, 235.23), (515.4, 253.32), (518.77, 252.9), (517.93, 256.27), (514.14, 257.53), (509.09, 258.8), (503.2, 258.8), (495.62, 257.53), (493.1, 255.01), (496.89, 252.9), (497.31, 224.28)], [(198.87, 195.56), (208.13, 195.31), (207.64, 214.31), (211.54, 215.29), (211.05, 217.48), (203.74, 218.7), (196.68, 218.7), (193.0, 217.0), (195.7, 215.29), (196.92, 195.56)], [(266.0, 179.0), (273.4, 178.51), (275.35, 192.39), (265.61, 192.15)], [(188.0, 188.0), (196.0, 188.0), (196.82, 194.66), (196.09, 195.63), (195.85, 205.13), (187.33, 205.62)], [(307.0, 171.0), (312.1, 171.25), (312.1, 180.41), (306.04, 179.99)], [(348.73, 163.98), (351.83, 164.26), (352.12, 170.32), (347.75, 170.46)]]"
1326,150_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_47.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/150_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_47.jpg,"[[(310.26, 175.13), (318.0, 176.0), (317.7, 191.37), (319.9, 192.39), (315.84, 193.06), (312.29, 193.06), (306.03, 192.89), (306.03, 191.71), (308.0, 192.0), (309.0, 177.0)], [(396.71, 157.89), (400.35, 157.65), (400.93, 164.82), (396.35, 164.82)], [(375.0, 161.0), (380.0, 161.0), (381.0, 171.0), (374.0, 170.0)], [(634.0, 301.0), (619.39, 283.13), (619.9, 274.55), (624.95, 266.97), (636.06, 263.43), (641.62, 268.99), (644.14, 277.07), (650.2, 282.63), (652.0, 291.0), (650.2, 299.29), (642.12, 302.83)], [(445.66, 280.1), (432.53, 285.15), (423.94, 291.72), (417.88, 296.77), (411.31, 297.78), (405.76, 296.26), (400.71, 291.72), (398.69, 286.16), (398.69, 277.07), (400.71, 272.02), (407.78, 270.0), (423.94, 255.86), (429.49, 253.84), (441.11, 257.88), (446.0, 265.0), (447.68, 273.54)], [(46.77, 260.66), (56.87, 260.66), (61.41, 261.16), (70.0, 306.11), (75.56, 308.13), (76.06, 312.17), (72.0, 317.0), (63.0, 321.0), (49.8, 319.75), (43.74, 317.73), (44.75, 309.14), (48.28, 309.14), (43.23, 264.19)]]"
1327,151_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_73.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/151_ab141f946659588880f04f1367e368895decf4011e91bc14712655d8e4e48c7737e15a354e6eb2d377d66ad38d56f26cf11758f1129699fa5d0c3f77635c1844_73.jpg,"[[(161.0, 216.0), (175.05, 215.45), (177.07, 242.22), (182.63, 244.75), (182.63, 247.78), (177.07, 249.29), (171.01, 250.3), (161.41, 250.81), (155.35, 248.79), (159.39, 243.74)], [(297.0, 176.0), (303.0, 176.0), (303.98, 188.71), (295.87, 188.71)], [(342.97, 165.32), (347.97, 165.22), (348.27, 172.72), (348.07, 173.52), (342.47, 173.82)]]"
1346,16_4dea2426effb9c4afb45c157f44e2f13afa886e3fd062b2f424ba6bae3a52a4db46c9e6ea11bbc3eb953326b0d2d14a134ae6f0924d8da82267a9e7f77c06048_59.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/16_4dea2426effb9c4afb45c157f44e2f13afa886e3fd062b2f424ba6bae3a52a4db46c9e6ea11bbc3eb953326b0d2d14a134ae6f0924d8da82267a9e7f77c06048_59.jpg,"[[(136.0, 275.0), (137.0, 283.0), (133.0, 283.0), (132.54, 275.26)], [(170.0, 272.0), (170.09, 279.66), (165.36, 279.66), (166.0, 272.0)], [(88.0, 280.0), (88.26, 289.91), (82.9, 289.77), (82.9, 279.48)], [(72.58, 282.12), (73.0, 292.0), (67.71, 292.59), (67.71, 282.36)], [(31.0, 285.0), (31.66, 297.46), (24.6, 297.46), (25.0, 285.0)], [(47.54, 279.81), (47.94, 287.93), (51.6, 287.53), (51.19, 279.41)]]"
1354,177_7a0bab5a9460a818a19b83d1a4517d521c87b358cbf98f91b833da1d340df009eee52dba304890acf69734c0a9f65148e637af049dc94b1966b4035b78b98d66_58.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/177_7a0bab5a9460a818a19b83d1a4517d521c87b358cbf98f91b833da1d340df009eee52dba304890acf69734c0a9f65148e637af049dc94b1966b4035b78b98d66_58.jpg,"[[(210.12, 137.76), (231.54, 135.24), (239.1, 145.32), (242.88, 200.74), (252.95, 200.74), (258.62, 207.04), (253.58, 212.71), (248.54, 215.23), (232.17, 221.52), (218.94, 221.52), (204.46, 219.63), (193.12, 217.75), (192.49, 207.04), (201.94, 202.63), (200.68, 143.43)], [(317.03, 69.72), (318.08, 87.29), (319.13, 89.4), (321.95, 90.46), (321.42, 92.74), (317.2, 93.8), (308.0, 95.0), (300.0, 94.0), (303.0, 90.0), (303.84, 69.89), (309.64, 68.66)], [(336.05, 53.39), (335.63, 69.0), (326.34, 69.63), (327.19, 66.47), (328.0, 53.0)]]"
1355,178_7a0bab5a9460a818a19b83d1a4517d521c87b358cbf98f91b833da1d340df009eee52dba304890acf69734c0a9f65148e637af049dc94b1966b4035b78b98d66_69.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/178_7a0bab5a9460a818a19b83d1a4517d521c87b358cbf98f91b833da1d340df009eee52dba304890acf69734c0a9f65148e637af049dc94b1966b4035b78b98d66_69.jpg,"[[(388.0, 65.0), (388.56, 79.47), (388.21, 93.71), (390.85, 96.52), (394.19, 98.98), (385.22, 99.69), (364.13, 99.51), (364.31, 96.17), (368.7, 95.64), (371.16, 66.11), (377.14, 63.83)], [(392.53, 46.36), (393.59, 57.97), (393.8, 65.35), (384.52, 64.71), (384.31, 55.22), (384.73, 46.36)], [(389.67, 37.96), (390.0, 46.0), (385.0, 46.0), (385.28, 37.25)], [(349.0, 247.0), (353.85, 339.74), (364.56, 342.89), (372.74, 351.71), (382.82, 366.19), (381.56, 381.94), (365.82, 399.57), (350.07, 410.28), (311.65, 415.32), (283.94, 410.91), (261.27, 395.16), (252.45, 376.27), (256.86, 359.26), (274.0, 340.0), (270.08, 251.57), (279.53, 237.71), (285.83, 230.78), (317.32, 232.67), (336.21, 235.82)]]"
1357,17_4dea2426effb9c4afb45c157f44e2f13afa886e3fd062b2f424ba6bae3a52a4db46c9e6ea11bbc3eb953326b0d2d14a134ae6f0924d8da82267a9e7f77c06048_72.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/17_4dea2426effb9c4afb45c157f44e2f13afa886e3fd062b2f424ba6bae3a52a4db46c9e6ea11bbc3eb953326b0d2d14a134ae6f0924d8da82267a9e7f77c06048_72.jpg,"[[(113.16, 315.44), (116.08, 344.09), (120.47, 345.84), (121.0, 349.0), (120.0, 352.0), (109.95, 353.73), (98.25, 352.56), (94.45, 350.52), (93.58, 346.72), (95.62, 344.67), (98.0, 344.0), (98.0, 315.0), (102.93, 312.23), (108.48, 312.81)], [(252.0, 276.0), (253.24, 288.73), (255.78, 289.74), (253.0, 292.0), (248.0, 292.0), (242.08, 290.93), (243.0, 290.0), (245.0, 289.0), (245.0, 276.0), (248.84, 275.53)], [(303.0, 263.0), (303.29, 267.18), (303.57, 271.55), (301.0, 272.0), (297.09, 272.11), (297.51, 270.42), (298.5, 270.28), (298.92, 263.09)]]"
1359,181_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_74.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/181_4c3c60d32f31d03127faac0127121fbe04f18d4638b9e766ff3108760010b56ea512c352ff9af757dd24775fcd43b86c9cfe8d67cf15ee6a31889cc9859771d5_74.jpg,"[[(622.05, 246.56), (622.81, 267.57), (608.89, 267.57), (612.18, 257.2), (615.47, 241.25), (621.29, 241.0)], [(639.0, 255.0), (639.0, 271.0), (635.04, 272.48), (628.73, 271.47), (630.0, 254.0), (634.81, 252.99)]]"
1364,186_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_101.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/186_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_101.jpg,"[[(727.0, 284.0), (727.27, 309.94), (718.66, 309.69), (720.0, 284.0)], [(655.67, 273.88), (655.66, 293.31), (665.69, 293.31), (665.08, 273.27)], [(731.9, 275.39), (731.9, 297.26), (727.65, 297.26), (726.43, 282.99), (721.27, 282.68), (721.27, 275.09)]]"
1365,187_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_110.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/187_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_110.jpg,"[[(288.64, 258.21), (290.0, 262.0), (289.34, 274.21), (283.72, 274.03), (280.0, 274.0), (280.55, 259.27), (282.14, 256.81), (286.88, 256.28)]]"
1366,188_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_116.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/188_d2ca220774755490c1221f413fea7d223dadfd9eaaf75ffbb3063cfa02acde808597832d8f8819b3820cd6cc1ed4fdff5c859cabd44c309cacbdc4943a923f5e_116.jpg,"[[(212.19, 288.84), (214.09, 317.32), (210.29, 319.22), (200.8, 319.85), (196.16, 319.0), (195.95, 289.9), (198.48, 287.37), (205.65, 285.89)], [(412.0, 257.0), (412.0, 267.0), (406.91, 267.62), (407.15, 257.37)], [(513.0, 268.0), (513.27, 281.48), (504.19, 282.07), (505.21, 268.16)]]"
