,name,path,machine
1605,40_78aaf4c7dadbe4aac3d2f21a899a5b25db19fa0d40efe173fbcba5dc39a8eed0ea72f9bb698934c3ea541e827a60258a5ad0b129232b5fcbcd1af31eb0a9c4a8_10.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/40_78aaf4c7dadbe4aac3d2f21a899a5b25db19fa0d40efe173fbcba5dc39a8eed0ea72f9bb698934c3ea541e827a60258a5ad0b129232b5fcbcd1af31eb0a9c4a8_10.jpg,"[[(580.8, 168.35), (579.58, 200.99), (586.16, 200.5), (590.54, 202.45), (591.52, 209.76), (592.73, 225.1), (590.3, 230.7), (578.12, 230.7), (573.49, 226.56), (571.79, 232.17), (565.46, 233.87), (557.17, 230.22), (555.23, 221.2), (551.09, 222.18), (547.19, 217.31), (543.05, 217.55), (542.8, 221.45), (537.2, 224.61), (533.55, 220.96), (533.55, 216.58), (534.77, 213.41), (541.83, 210.0), (538.66, 207.57), (539.64, 196.85), (546.7, 195.87), (554.01, 205.86), (558.39, 207.32), (560.34, 196.6), (563.51, 192.46), (572.76, 193.2), (571.54, 184.18), (567.65, 185.64), (563.51, 191.0), (560.1, 194.17), (558.39, 199.53), (557.42, 201.72), (554.25, 202.21), (555.47, 198.55), (556.44, 192.22), (557.17, 185.89), (560.83, 177.61), (563.02, 173.22), (570.57, 174.68), (575.2, 168.11)]]"
1638,442_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/442_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_16.jpg,"[[(705.98, 225.01), (718.5, 224.5), (719.0, 216.72), (717.99, 202.18), (716.47, 200.15), (708.86, 195.58), (706.83, 194.23), (705.47, 192.2), (701.58, 191.02), (695.66, 191.86), (693.97, 202.18), (687.71, 202.01), (685.34, 198.8), (681.29, 198.8), (679.42, 201.16), (679.93, 210.64), (681.29, 213.34), (687.04, 214.53), (686.87, 217.23), (691.1, 218.92), (697.02, 218.75), (706.0, 218.0), (705.0, 205.0), (712.0, 209.0), (714.27, 214.86), (710.72, 216.72), (708.86, 217.06), (707.5, 217.23), (707.67, 221.8)]]"
1639,443_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_2.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/443_6466da33177532905b7180f3cb2987ff3de76a32248038f27509418be61636e6ce658f45f6113eebb57ac8845bbe3042a5ef6212c5f927999bfd7046fe60f848_2.jpg,"[[(701.82, 167.39), (711.67, 173.78), (719.62, 178.27), (719.97, 189.68), (719.62, 209.9), (720.0, 228.0), (689.0, 226.0), (687.14, 219.23), (687.65, 214.91), (689.38, 209.72), (684.37, 206.44), (683.16, 204.19), (682.82, 201.26), (683.51, 189.16), (687.14, 186.4), (694.39, 185.53), (702.52, 185.36), (708.04, 185.7), (710.29, 186.22), (710.12, 183.98), (701.65, 177.24), (698.89, 177.76), (696.12, 177.06), (696.81, 168.77), (698.02, 167.22)], [(589.0, 154.0), (585.55, 142.23), (580.99, 140.16), (576.44, 142.03), (576.44, 144.32), (575.59, 146.18), (571.46, 145.14), (564.0, 139.34), (557.16, 133.12), (553.2, 132.7), (547.4, 128.77), (543.67, 129.39), (538.07, 133.12), (538.49, 140.36), (531.23, 152.6), (523.76, 165.67), (521.07, 176.04), (523.34, 184.33), (518.79, 183.91), (498.68, 184.13), (491.84, 184.53), (489.55, 190.97), (490.79, 199.46), (485.19, 200.93), (484.99, 206.53), (485.82, 213.57), (482.7, 215.86), (483.0, 226.0), (484.37, 232.23), (499.92, 243.43), (508.83, 243.23), (510.9, 233.28), (507.0, 226.0), (530.41, 226.43), (520.23, 231.19), (520.45, 236.39), (534.96, 242.18), (542.62, 242.61), (546.58, 241.76), (548.84, 235.76), (546.98, 227.25), (542.23, 218.97), (543.87, 211.9), (541.8, 208.59), (540.14, 183.91), (537.65, 180.4), (537.65, 175.0), (536.0, 164.62), (553.62, 146.18), (552.8, 141.61), (553.62, 141.21), (556.93, 147.83), (564.4, 151.56), (567.73, 155.09), (575.2, 158.63), (579.13, 155.91), (583.68, 154.27)]]"
1642,446_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_16.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/446_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_16.jpg,"[[(276.04, 119.49), (281.54, 122.59), (277.76, 126.37), (292.55, 141.85), (313.53, 174.87), (321.79, 185.19), (341.74, 190.35), (365.0, 191.0), (366.0, 211.0), (336.48, 214.81), (325.13, 216.19), (323.06, 220.66), (316.87, 223.41), (308.62, 221.0), (309.99, 214.81), (301.39, 215.15), (296.58, 218.25), (292.1, 221.35), (284.19, 222.03), (279.72, 214.47), (282.13, 204.49), (292.45, 203.12), (292.45, 196.24), (300.36, 189.01), (305.52, 189.01), (272.15, 132.25), (270.78, 129.16), (264.24, 128.13), (264.93, 124.0), (274.22, 124.0)]]"
1643,447_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_21.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/447_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_21.jpg,"[[(339.0, 54.0), (347.93, 55.2), (322.48, 159.08), (307.51, 206.56), (326.33, 208.03), (338.23, 215.95), (330.29, 218.42), (322.37, 214.47), (295.61, 214.47), (288.18, 221.42), (270.36, 216.94), (288.18, 204.56), (290.18, 190.22), (294.13, 186.23), (303.0, 185.0), (328.0, 95.0)], [(179.03, 90.69), (184.81, 101.43), (182.74, 104.32), (194.72, 133.21), (221.55, 177.38), (227.32, 192.65), (262.0, 197.19), (259.0, 216.0), (236.0, 221.0), (248.0, 239.0), (244.0, 241.0), (236.0, 245.0), (229.0, 243.0), (222.78, 225.67), (207.51, 225.67), (192.65, 222.37), (185.63, 222.78), (184.4, 214.12), (192.65, 200.91), (209.16, 195.13), (198.84, 165.82), (191.83, 161.69), (170.36, 108.03), (164.99, 102.25), (166.23, 98.54), (170.36, 98.54)]]"
1644,448_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_39.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/448_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_39.jpg,"[[(158.0, 51.0), (147.99, 171.07), (145.51, 210.7), (146.5, 248.34), (158.39, 247.85), (159.88, 257.26), (160.37, 265.19), (149.97, 269.15), (148.98, 272.62), (133.13, 276.58), (135.11, 268.16), (125.2, 270.63), (123.22, 260.23), (122.73, 250.33), (127.18, 238.44), (127.18, 196.83), (130.16, 157.2), (136.6, 91.32), (144.0, 55.0)]]"
1645,449_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_66.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/449_81dd771cedfba83f33765aea9cb6a47043f1c850eb4f9e35d4d81502b654ae5cda8785e729e35d82428dcc65024512d543dda2434eccccd3481c614000aa05f9_66.jpg,"[[(152.0, 225.0), (148.3, 219.68), (148.0, 214.0), (142.0, 210.0), (146.87, 191.37), (150.81, 189.94), (160.84, 195.31), (163.35, 204.99), (171.95, 205.7), (174.46, 212.15), (174.81, 221.83), (171.23, 226.48), (163.35, 228.28), (155.11, 226.84)]]"
1651,454_e01917c4add3e8541bb793c9970f7ba095a1fdee7408adea569fcb26112bb1a584e512c55f4e124c2f20c4d051083f3fa933508b005debb28fbd7001b86a3e4c_32.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/454_e01917c4add3e8541bb793c9970f7ba095a1fdee7408adea569fcb26112bb1a584e512c55f4e124c2f20c4d051083f3fa933508b005debb28fbd7001b86a3e4c_32.jpg,"[[(601.9, 270.53), (604.18, 277.62), (600.39, 290.78), (603.93, 294.33), (603.0, 304.0), (601.65, 317.61), (600.89, 326.22), (599.12, 333.31), (597.35, 336.09), (594.56, 338.62), (571.28, 341.91), (560.39, 339.38), (526.48, 341.15), (516.0, 334.0), (518.88, 317.61), (523.44, 309.77), (527.24, 295.09), (537.11, 286.23), (540.91, 264.21), (562.17, 262.18), (566.98, 252.06), (573.05, 250.54), (578.87, 261.42), (584.69, 272.05)]]"
1652,455_e01917c4add3e8541bb793c9970f7ba095a1fdee7408adea569fcb26112bb1a584e512c55f4e124c2f20c4d051083f3fa933508b005debb28fbd7001b86a3e4c_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/455_e01917c4add3e8541bb793c9970f7ba095a1fdee7408adea569fcb26112bb1a584e512c55f4e124c2f20c4d051083f3fa933508b005debb28fbd7001b86a3e4c_38.jpg,"[[(648.0, 270.0), (663.0, 269.0), (667.59, 277.42), (665.56, 295.39), (668.09, 298.68), (664.04, 326.78), (665.81, 333.36), (664.55, 341.46), (662.52, 350.06), (660.5, 359.17), (654.93, 361.7), (649.62, 361.7), (625.06, 372.08), (614.43, 369.3), (604.56, 369.3), (584.31, 369.04), (559.26, 366.77), (559.26, 349.05), (565.33, 335.38), (566.6, 318.93), (568.62, 304.5), (582.04, 296.91), (589.12, 270.33), (595.7, 267.8), (615.45, 265.78), (632.91, 268.05)]]"
1657,45_3cd3f9a0e54b816158120ee80e500d627eebc72525ca30b7f461774b63dabc6106e0948e32197b66f238f8b6b17a54e4f07934d61ccc2553f872898dec452aae_46.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/45_3cd3f9a0e54b816158120ee80e500d627eebc72525ca30b7f461774b63dabc6106e0948e32197b66f238f8b6b17a54e4f07934d61ccc2553f872898dec452aae_46.jpg,"[[(422.79, 231.85), (439.17, 231.65), (440.62, 247.82), (444.36, 247.61), (444.36, 254.25), (444.36, 259.02), (440.0, 258.6), (437.0, 256.0), (428.18, 256.53), (426.0, 258.0), (420.92, 257.57), (416.98, 256.74), (415.53, 252.8), (415.95, 248.03), (417.4, 242.64), (421.55, 239.94), (421.13, 232.68)]]"
1663,465_98927a3961ba5de32e5b27c38a1b6558e5784078294a555374551268524efcde7291a9f5582b1e3351593464b87ed78afa8bb7a027677c5aed46396e57b4f1d4_0.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/465_98927a3961ba5de32e5b27c38a1b6558e5784078294a555374551268524efcde7291a9f5582b1e3351593464b87ed78afa8bb7a027677c5aed46396e57b4f1d4_0.jpg,"[[(427.36, 173.26), (434.34, 173.96), (435.04, 171.63), (447.6, 173.03), (454.82, 172.79), (458.31, 176.28), (465.98, 175.59), (466.92, 192.34), (477.39, 193.04), (479.02, 199.79), (479.02, 206.07), (480.18, 216.54), (479.02, 221.43), (470.64, 222.12), (457.38, 222.12), (446.44, 221.19), (440.85, 217.7), (432.24, 210.95), (423.63, 206.77), (415.49, 203.51), (415.03, 193.74), (422.01, 190.25)]]"
1664,466_98927a3961ba5de32e5b27c38a1b6558e5784078294a555374551268524efcde7291a9f5582b1e3351593464b87ed78afa8bb7a027677c5aed46396e57b4f1d4_25.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/466_98927a3961ba5de32e5b27c38a1b6558e5784078294a555374551268524efcde7291a9f5582b1e3351593464b87ed78afa8bb7a027677c5aed46396e57b4f1d4_25.jpg,"[[(442.29, 214.55), (451.46, 216.0), (452.91, 205.86), (453.39, 199.59), (448.08, 194.28), (445.67, 193.8), (444.7, 185.11), (445.67, 177.39), (456.77, 178.84), (464.49, 177.39), (461.11, 175.95), (461.59, 172.57), (466.42, 172.09), (468.83, 164.37), (474.14, 163.4), (472.21, 159.54), (470.28, 151.34), (475.1, 151.82), (478.96, 159.54), (480.41, 168.71), (489.58, 169.19), (496.33, 159.06), (498.75, 153.27), (510.33, 153.27), (535.9, 156.65), (548.93, 157.61), (557.13, 156.16), (562.44, 158.09), (568.71, 161.95), (572.09, 168.71), (589.94, 165.33), (605.86, 164.37), (619.86, 167.74), (625.65, 161.47), (637.71, 161.47), (640.12, 164.85), (654.6, 167.26), (657.49, 152.3), (673.9, 153.27), (688.37, 155.2), (695.61, 166.3), (694.64, 184.15), (695.13, 193.8), (705.26, 195.73), (705.74, 216.96), (690.3, 217.93), (690.78, 232.88), (697.06, 242.53), (700.43, 256.04), (698.02, 273.41), (687.89, 273.9), (686.44, 289.82), (694.64, 301.4), (697.06, 312.5), (691.75, 332.76), (691.75, 341.45), (675.83, 344.34), (670.04, 346.27), (656.04, 349.17), (657.97, 370.88), (643.5, 369.43), (642.0, 345.0), (620.0, 348.0), (611.65, 352.06), (612.14, 363.16), (609.0, 383.0), (601.04, 381.98), (588.97, 375.22), (578.84, 363.16), (573.53, 366.06), (564.85, 366.54), (557.13, 359.3), (556.16, 347.24), (554.23, 334.21), (549.41, 333.24), (542.17, 334.69), (535.42, 336.14), (525.77, 327.94), (525.77, 314.91), (526.25, 305.74), (519.98, 305.74), (514.67, 312.5), (505.5, 309.6), (503.57, 295.61), (503.09, 284.51), (500.68, 279.2), (488.61, 273.41), (486.2, 279.2), (478.96, 273.41), (478.0, 264.73), (477.52, 256.04), (468.83, 253.15), (465.93, 256.04), (458.7, 252.67), (450.98, 253.15), (448.08, 251.22), (441.81, 252.18), (436.98, 242.05), (437.95, 230.95)]]"
1668,46_3cd3f9a0e54b816158120ee80e500d627eebc72525ca30b7f461774b63dabc6106e0948e32197b66f238f8b6b17a54e4f07934d61ccc2553f872898dec452aae_77.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/46_3cd3f9a0e54b816158120ee80e500d627eebc72525ca30b7f461774b63dabc6106e0948e32197b66f238f8b6b17a54e4f07934d61ccc2553f872898dec452aae_77.jpg,"[[(443.34, 238.67), (450.98, 237.87), (451.38, 222.99), (471.89, 222.19), (475.5, 228.62), (477.52, 234.65), (479.53, 239.48), (485.15, 243.5), (485.56, 253.15), (485.56, 263.2), (475.5, 264.41), (453.79, 262.4), (448.56, 259.98), (444.95, 261.19), (442.13, 259.98)]]"
1669,470_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_24.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/470_452353d3ac59b3704b7cba87da774ed8d1166da212f94c56dfb45ff8ee5b097f5dcd235652fb7575a114f0a96ad988a362fc345c1a3dd16e7fba416eaf0b8902_24.jpg,"[[(83.0, 254.0), (95.85, 249.77), (99.71, 238.67), (99.71, 227.09), (102.61, 213.1), (119.98, 213.58), (141.21, 215.51), (156.16, 215.03), (164.37, 216.48), (163.4, 229.02), (174.02, 232.88), (169.19, 242.53), (174.02, 246.88), (176.43, 256.04), (175.95, 268.11), (166.78, 272.45), (159.54, 263.76), (144.1, 265.21), (144.1, 272.45), (144.1, 277.76), (133.0, 283.0), (129.14, 270.04), (99.23, 268.59), (97.78, 273.9), (97.78, 278.24), (86.68, 278.24), (81.86, 272.45)]]"
1684,484_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_10.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/484_02ab2c2ddde979aef369ef4682ca1c871ff36f96c6938818ffed53741aaa962b15d41faa2edba745ad22de7ae522b6a36f5957cc4086ad6e82c0da7c66a776b2_10.jpg,"[[(209.2, 172.93), (224.08, 170.92), (236.14, 171.32), (239.36, 148.4), (263.08, 151.22), (265.89, 157.65), (265.89, 172.13), (271.12, 175.34), (274.0, 178.0), (274.0, 191.0), (272.0, 200.0), (260.67, 204.7), (256.65, 205.9), (237.75, 207.51), (222.87, 206.3), (210.41, 205.5), (209.6, 208.72), (202.0, 206.0), (205.0, 197.0)]]"
1704,50_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_14.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/50_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_14.jpg,"[[(549.49, 220.98), (552.71, 210.93), (553.11, 190.02), (550.29, 187.21), (541.45, 162.28), (513.3, 157.05), (508.88, 141.37), (500.84, 127.7), (481.94, 114.43), (465.85, 104.37), (457.01, 97.94), (446.55, 91.91), (438.91, 99.55), (448.16, 125.69), (456.61, 146.59), (459.42, 154.23), (455.0, 157.45), (449.37, 161.07), (445.35, 171.52), (448.56, 178.76), (453.79, 182.78), (465.05, 182.78), (473.9, 184.39), (481.13, 183.59), (482.34, 175.54), (473.9, 167.1), (469.88, 149.01), (465.05, 129.3), (459.82, 114.83), (475.91, 128.5), (489.58, 138.95), (496.01, 144.18), (496.01, 155.44), (497.62, 169.92), (491.19, 173.94), (485.96, 181.17), (483.55, 189.62), (492.39, 191.23), (515.71, 204.5), (532.2, 207.71), (540.24, 223.8)]]"
1705,51_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_2.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/51_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_2.jpg,"[[(432.01, 171.32), (450.11, 171.99), (452.12, 192.77), (441.73, 194.11), (425.98, 195.11), (423.63, 177.02), (421.96, 168.64), (417.27, 162.61), (408.22, 158.25), (398.5, 152.56), (399.51, 162.95), (405.21, 174.34), (409.9, 181.04), (422.0, 195.0), (421.0, 201.0), (418.0, 207.0), (403.87, 184.06), (397.5, 174.0), (391.13, 161.27), (387.11, 153.9), (384.77, 144.85), (386.78, 140.16), (392.81, 142.84), (402.19, 146.86), (413.58, 150.88), (421.96, 154.9), (427.99, 160.94), (429.67, 170.99)]]"
1707,53_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_7.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/53_b130375f4bfe68553312e6601ad16cb2b75baa4470e85b862b8e7ffffdff27d3bcc35346b0e04198d17e5aaf9f444d359a73ef4d56d17302d2f84a633faa4b3f_7.jpg,"[[(437.04, 183.78), (439.55, 189.92), (440.11, 195.22), (429.5, 197.74), (424.19, 192.15), (423.36, 184.61), (422.24, 186.01), (422.8, 180.15), (421.96, 169.54), (415.82, 163.11), (413.3, 154.74), (410.51, 148.59), (407.0, 140.0), (407.0, 136.0), (405.0, 132.0), (409.0, 125.0), (419.0, 133.0), (429.0, 135.0), (435.64, 139.1), (444.3, 146.36), (449.32, 146.64), (454.07, 151.94), (459.93, 168.14), (468.87, 168.14), (476.41, 170.37), (479.48, 174.0), (489.53, 173.72), (491.77, 183.22), (495.12, 192.15), (496.23, 196.62), (483.39, 198.58), (482.55, 211.14), (476.13, 211.14), (459.0, 210.0), (454.0, 203.0), (454.0, 186.0), (455.19, 181.26), (453.0, 178.0), (451.28, 172.61), (451.0, 165.35), (444.3, 158.65), (434.0, 153.0), (429.0, 149.0), (422.24, 143.57), (421.96, 152.78), (426.15, 162.56), (426.71, 168.7), (430.89, 175.96), (430.06, 180.7), (432.85, 183.22)]]"
1724,69_7966d1905a4f4e898fabda1d42d03210b840fca6065336fe2e2d27e0dc2e4cdb2e8ff38297f1981ee9cf1e1f9a574758cc8f128a140c78bee2616b7c0489004a_13.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/69_7966d1905a4f4e898fabda1d42d03210b840fca6065336fe2e2d27e0dc2e4cdb2e8ff38297f1981ee9cf1e1f9a574758cc8f128a140c78bee2616b7c0489004a_13.jpg,"[[(483.75, 202.79), (485.43, 198.05), (488.5, 196.93), (487.38, 186.04), (515.03, 184.64), (519.77, 188.27), (528.43, 190.51), (532.06, 204.19), (533.18, 218.43), (524.52, 219.55), (516.7, 218.99), (499.39, 218.43), (488.5, 217.59)]]"
1725,6_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_56.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/6_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_56.jpg,"[[(332.28, 149.41), (354.96, 147.0), (385.36, 146.51), (402.73, 146.51), (413.34, 152.3), (416.72, 147.0), (423.96, 142.17), (429.75, 139.76), (436.98, 147.96), (439.4, 157.13), (439.88, 169.19), (439.4, 174.02), (440.36, 196.69), (451.46, 198.14), (455.8, 222.27), (456.77, 229.51), (467.38, 233.37), (474.14, 243.02), (476.55, 264.73), (476.55, 283.06), (477.52, 295.61), (477.03, 310.57), (477.52, 314.91), (488.61, 324.08), (496.82, 335.17), (504.05, 347.24), (505.02, 368.95), (504.05, 374.74), (497.0, 372.0), (485.0, 368.0), (470.0, 362.0), (466.0, 360.0), (457.0, 359.0), (442.0, 355.0), (376.0, 350.0), (403.0, 352.0), (353.0, 349.0), (347.72, 350.13), (328.42, 349.17), (306.0, 350.0), (310.57, 337.1), (321.18, 318.77), (323.59, 304.78), (325.04, 288.85), (323.59, 247.84), (320.22, 242.53), (320.22, 236.26), (321.66, 230.47), (325.52, 227.09), (325.04, 217.93), (321.18, 216.48), (320.22, 208.28), (320.22, 196.21), (324.08, 194.28), (324.56, 184.15), (324.56, 169.19), (324.56, 162.44), (328.42, 159.54)]]"
1730,74_0659278e3f9c11b8b46055cbe27556be279b53ff2798937d6ebb0bef1da35345bab0d16c1b12b75d3d0bcb1ba17d135a725f1dfd805cde2931e42cfe79206d10_38.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/74_0659278e3f9c11b8b46055cbe27556be279b53ff2798937d6ebb0bef1da35345bab0d16c1b12b75d3d0bcb1ba17d135a725f1dfd805cde2931e42cfe79206d10_38.jpg,"[[(558.67, 250.78), (565.91, 247.41), (570.25, 228.11), (573.15, 212.67), (574.11, 201.09), (572.67, 200.12), (578.94, 191.92), (610.78, 196.74), (621.88, 199.16), (624.29, 193.37), (631.53, 193.37), (632.01, 199.16), (651.8, 203.5), (658.55, 227.62), (661.93, 261.4), (669.17, 277.32), (671.58, 286.49), (675.44, 300.0), (678.34, 314.48), (678.34, 321.23), (657.1, 325.57), (642.15, 325.57), (625.74, 319.78), (618.5, 308.2), (589.07, 303.86), (584.25, 311.58), (575.56, 314.48), (565.91, 312.06), (556.26, 307.24), (549.0, 293.0), (553.0, 270.0), (557.23, 263.81)]]"
1736,7_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_58.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/7_d9bd5cf5de5f7f1090aba3ee8e73593d88e5214d52dc5a50430ca1c00b25009c1c2dbc7fde4feb5e9efce7ea09454f76ab79d5b49ec637809d9fc779e52c84d9_58.jpg,"[[(341.83, 146.48), (355.0, 130.0), (399.0, 129.0), (417.68, 127.95), (437.95, 127.37), (444.9, 132.0), (452.42, 134.32), (456.48, 144.16), (462.85, 143.0), (466.32, 151.11), (466.32, 157.48), (462.85, 165.58), (462.85, 177.74), (463.43, 189.32), (463.43, 198.01), (465.16, 215.96), (468.06, 220.59), (484.27, 220.01), (486.59, 207.85), (505.11, 210.17), (510.33, 227.54), (517.27, 236.22), (521.33, 248.38), (523.06, 285.44), (523.06, 308.6), (521.91, 335.23), (542.75, 361.29), (549.7, 381.55), (552.59, 391.98), (552.59, 397.77), (517.27, 384.45), (476.16, 364.76), (459.37, 358.39), (445.48, 355.5), (425.79, 353.76), (395.1, 352.02), (378.89, 352.02), (360.36, 350.87), (331.0, 350.0), (332.57, 330.6), (340.1, 327.71), (339.52, 312.65), (339.52, 304.55), (342.41, 300.49), (342.41, 249.54), (342.41, 214.8), (334.31, 213.06), (334.89, 190.48), (340.68, 186.43)]]"
1744,87_ce2df5a29b9295697942ba57af73ed0d4c509d5c0e62cf00d0c29b6834b4c6a0272589445ae55b2ad7724f6f2564dce7da5a9fbad51a43ecd7a9fb717923e0ef_68.jpg,../data/Delivery_1_Workzone/Day/Batch 1.1/Images/87_ce2df5a29b9295697942ba57af73ed0d4c509d5c0e62cf00d0c29b6834b4c6a0272589445ae55b2ad7724f6f2564dce7da5a9fbad51a43ecd7a9fb717923e0ef_68.jpg,"[[(667.6, 118.88), (671.66, 119.22), (674.0, 117.21), (704.83, 122.23), (704.46, 129.27), (701.45, 129.61), (702.15, 144.35), (707.14, 147.7), (709.86, 153.06), (711.87, 158.42), (711.53, 164.79), (711.87, 171.49), (712.2, 180.54), (710.53, 187.91), (695.45, 191.59), (681.68, 187.91), (676.35, 175.51), (669.95, 175.18), (666.63, 176.52), (656.91, 177.19), (652.86, 172.16), (653.2, 165.46), (656.21, 161.77), (650.18, 155.07), (652.22, 150.05), (653.2, 147.36), (655.24, 139.32), (659.93, 138.32), (660.6, 135.64), (665.96, 132.96)], [(508.0, 111.0), (531.0, 112.0), (534.0, 109.0), (536.0, 101.0), (537.9, 95.6), (538.9, 90.57), (550.96, 78.84), (559.0, 72.0), (567.72, 67.45), (579.45, 75.49), (584.47, 81.19), (589.16, 86.88), (591.84, 96.94), (596.2, 100.29), (599.88, 103.3), (599.0, 110.0), (596.0, 114.0), (589.83, 115.37), (582.8, 115.7), (576.09, 115.7), (571.07, 113.69), (573.75, 108.66), (577.1, 104.31), (579.78, 101.63), (582.13, 98.95), (577.1, 91.91), (572.07, 83.53), (567.38, 77.84), (561.0, 86.0), (554.0, 93.0), (548.28, 99.28), (543.26, 107.32), (542.59, 110.34), (548.62, 113.35), (554.31, 113.35), (556.66, 114.7), (560.01, 115.37), (560.35, 119.05), (557.0, 120.73), (555.99, 127.76), (560.35, 129.44), (560.35, 133.12), (551.63, 135.8), (555.99, 138.82), (559.01, 140.16), (562.02, 143.18), (562.36, 148.87), (547.61, 149.21), (537.23, 148.87), (530.52, 147.87), (522.82, 140.16), (511.42, 133.46), (506.06, 128.77)]]"
